,date,testY0,testY1
1318,2022-10-11,0.26291478,0.26617202
1319,2022-10-12,0.26617202,0.2648227
1320,2022-10-13,0.2648227,0.26678583
1321,2022-10-14,0.26678583,0.26207283
1322,2022-10-15,0.26207283,0.2686069
1323,2022-10-16,0.2686069,0.27397683
1324,2022-10-17,0.27397683,0.269487
1325,2022-10-18,0.269487,0.2641279
1326,2022-10-19,0.2641279,0.2636841
1327,2022-10-20,0.2636841,0.26721847
1328,2022-10-21,0.26721847,0.27020627
1329,2022-10-22,0.27020627,0.2805255
1330,2022-10-23,0.2805255,0.2765684
1331,2022-10-24,0.2765684,0.30099994
1332,2022-10-25,0.30099994,0.32309055
1333,2022-10-26,0.32309055,0.31208012
1334,2022-10-27,0.31208012,0.3205272
1335,2022-10-28,0.3205272,0.3338562
1336,2022-10-29,0.3338562,0.32769024
1337,2022-10-30,0.32769024,0.32421374
1338,2022-10-31,0.32421374,0.32541743
1339,2022-11-01,0.32541743,0.3131426
1340,2022-11-02,0.3131426,0.31529582
1341,2022-11-03,0.31529582,0.33908576
1342,2022-11-04,0.33908576,0.3354712
1343,2022-11-05,0.3354712,0.32436004
1344,2022-11-06,0.32436004,0.32313502
1345,2022-11-07,0.32313502,0.27404544
1346,2022-11-08,0.27404544,0.22555594
1347,2022-11-09,0.22555594,0.26691374
1348,2022-11-10,0.26691374,0.26465106
1349,2022-11-11,0.26465106,0.2576725
1350,2022-11-12,0.2576725,0.2509714
1351,2022-11-13,0.2509714,0.25525472
1352,2022-11-14,0.25525472,0.25694442
1353,2022-11-15,0.25694442,0.2496303
1354,2022-11-16,0.2496303,0.24654327
1355,2022-11-17,0.24654327,0.24899766
1356,2022-11-18,0.24899766,0.25037748
1357,2022-11-19,0.25037748,0.234392
1358,2022-11-20,0.234392,0.22752643
1359,2022-11-21,0.22752643,0.23272386
1360,2022-11-22,0.23272386,0.24304749
1361,2022-11-23,0.24304749,0.2470555
1362,2022-11-24,0.2470555,0.24630195
1363,2022-11-25,0.24630195,0.24773872
1364,2022-11-26,0.24773872,0.245803
1365,2022-11-27,0.245803,0.24021354
1366,2022-11-28,0.24021354,0.24998495
1367,2022-11-29,0.24998495,0.2665117
1368,2022-11-30,0.2665117,0.26227123
1369,2022-12-01,0.26227123,0.26576468
1370,2022-12-02,0.26576468,0.25545427
1371,2022-12-03,0.25545427,0.263273
1372,2022-12-04,0.263273,0.2588241
1373,2022-12-05,0.2588241,0.26133657
1374,2022-12-06,0.26133657,0.2533019
1375,2022-12-07,0.2533019,0.26342896
1376,2022-12-08,0.26342896,0.2597548
1377,2022-12-09,0.2597548,0.26008978
1378,2022-12-10,0.26008978,0.25970963
1379,2022-12-11,0.25970963,0.2620976
1380,2022-12-12,0.2620976,0.2714756
1381,2022-12-13,0.2714756,0.26924393
1382,2022-12-14,0.26924393,0.26013863
1383,2022-12-15,0.26013863,0.2393977
1384,2022-12-16,0.2393977,0.24413243
1385,2022-12-17,0.24413243,0.24376722
1386,2022-12-18,0.24376722,0.23982161
1387,2022-12-19,0.23982161,0.25007442
1388,2022-12-20,0.25007442,0.24907213
1389,2022-12-21,0.24907213,0.25021666
1390,2022-12-22,0.25021666,0.25054404
1391,2022-12-23,0.25054404,0.25088626
1392,2022-12-24,0.25088626,0.25024307
1393,2022-12-25,0.25024307,0.25162813
1394,2022-12-26,0.25162813,0.24900034
1395,2022-12-27,0.24900034,0.24411522
1396,2022-12-28,0.24411522,0.24669752
1397,2022-12-29,0.24669752,0.24627952
1398,2022-12-30,0.24627952,0.245782
1399,2022-12-31,0.245782,0.24653287
1400,2023-01-01,0.24653287,0.24950552
1401,2023-01-02,0.24950552,0.24951762
1402,2023-01-03,0.24951762,0.2580897
1403,2023-01-04,0.2580897,0.25704286
1404,2023-01-05,0.25704286,0.26102543
1405,2023-01-06,0.26102543,0.25975624
1406,2023-01-07,0.25975624,0.26396245
1407,2023-01-08,0.26396245,0.27159715
1408,2023-01-09,0.27159715,0.27478734
1409,2023-01-10,0.27478734,0.28536177
1410,2023-01-11,0.28536177,0.2917645
1411,2023-01-12,0.2917645,0.29843986
1412,2023-01-13,0.29843986,0.31989822
1413,2023-01-14,0.31989822,0.31969312
1414,2023-01-15,0.31969312,0.32513967
1415,2023-01-16,0.32513967,0.32346684
1416,2023-01-17,0.32346684,0.31311896
1417,2023-01-18,0.31311896,0.31939164
1418,2023-01-19,0.31939164,0.3421821
1419,2023-01-20,0.3421821,0.33555475
1420,2023-01-21,0.33555475,0.33565572
1421,2023-01-22,0.33565572,0.3357235
1422,2023-01-23,0.3357235,0.32043052
1423,2023-01-24,0.32043052,0.33233076
1424,2023-01-25,0.33233076,0.33019316
1425,2023-01-26,0.33019316,0.3293414
1426,2023-01-27,0.3293414,0.3235141
1427,2023-01-28,0.3235141,0.339188
1428,2023-01-29,0.339188,0.32273632
1429,2023-01-30,0.32273632,0.32680893
1430,2023-01-31,0.32680893,0.33810255
1431,2023-02-01,0.33810255,0.33926532
1432,2023-02-02,0.33926532,0.3432853
1433,2023-02-03,0.3432853,0.34337357
1434,2023-02-04,0.34337357,0.33648464
1435,2023-02-05,0.33648464,0.33323535
1436,2023-02-06,0.33323535,0.34497988
1437,2023-02-07,0.34497988,0.3404266
1438,2023-02-08,0.3404266,0.31853324
1439,2023-02-09,0.31853324,0.31202555
1440,2023-02-10,0.31202555,0.31721908
1441,2023-02-11,0.31721908,0.3115985
1442,2023-02-12,0.3115985,0.3104175
1443,2023-02-13,0.3104175,0.32085285
1444,2023-02-14,0.32085285,0.3450761
1445,2023-02-15,0.3450761,0.33801982
1446,2023-02-16,0.33801982,0.3497169
1447,2023-02-17,0.3497169,0.3485985
1448,2023-02-18,0.3485985,0.3467366
1449,2023-02-19,0.3467366,0.35092586
1450,2023-02-20,0.35092586,0.34154546
1451,2023-02-21,0.34154546,0.33871633
1452,2023-02-22,0.33871633,0.34033743
1453,2023-02-23,0.34033743,0.33155
1454,2023-02-24,0.33155,0.3285237
1455,2023-02-25,0.3285237,0.33792013
1456,2023-02-26,0.33792013,0.33667746
1457,2023-02-27,0.33667746,0.33109447
