timestamp,timestamp,c,h,l,o
2020-11-15,2020-11-15T23:00:00Z,447.8882894241997,449.1917450385735,445.7524695288929,445.7524695288929
2020-11-16,2020-11-16T23:00:00Z,460.0364889031251,462.5755581321137,459.7682482710294,459.9322685008807
2020-11-17,2020-11-17T23:00:00Z,481.03344036449465,481.03344036449465,478.77917096667727,478.77917096667727
2020-11-18,2020-11-18T23:00:00Z,479.590814103675,480.0350432892802,478.6191311278362,480.0350432892802
2020-11-19,2020-11-19T23:00:00Z,471.2366886444449,472.2514015988298,469.74811682040047,472.2514015988298
2020-11-20,2020-11-20T23:00:00Z,509.7577827559665,510.4179874561061,506.549522515849,508.1299364412506
2020-11-21,2020-11-21T23:00:00Z,549.9270824902901,549.9270824902901,538.9007017198741,540.8239619784541
2020-11-22,2020-11-22T23:00:00Z,564.0637095822408,575.4916518467095,564.0637095822408,575.4916518467095
2020-11-23,2020-11-23T23:00:00Z,607.3382602755966,609.8518030270662,603.9121756524448,609.8518030270662
2020-11-24,2020-11-24T23:00:00Z,602.5804973303467,604.6666482375773,602.3587574862471,602.3587574862471
2020-11-25,2020-11-25T23:00:00Z,572.1228286884614,572.1228286884614,559.8757268424041,569.7490379942287
2020-11-26,2020-11-26T23:00:00Z,518.03285766568,520.9773316344097,515.0547589308178,520.9773316344097
2020-11-27,2020-11-27T23:00:00Z,516.5955283881825,518.0496309660484,515.5538698004036,515.5538698004036
2020-11-28,2020-11-28T23:00:00Z,537.8343244015925,544.48321163138,537.8343244015925,542.6462804363119
2020-11-29,2020-11-29T23:00:00Z,574.2247051888886,576.3403322089652,570.968501691626,570.968501691626
2020-11-30,2020-11-30T23:00:00Z,615.240538966961,615.240538966961,609.038605472489,609.038605472489
2020-12-01,2020-12-01T23:00:00Z,589.9957660660629,591.0230643190463,587.2047202045253,591.0230643190463
2020-12-02,2020-12-02T23:00:00Z,598.5351307508776,600.3965635903787,597.4794349544557,599.4489630575539
2020-12-03,2020-12-03T23:00:00Z,616.907610173774,618.5043446473121,615.9565290317785,615.9565290317785
2020-12-04,2020-12-04T23:00:00Z,571.577547170352,576.6302592166228,570.3445334452824,570.4687312721409
2020-12-05,2020-12-05T23:00:00Z,595.8699681348864,595.8699681348864,591.3739775792312,591.3739775792312
2020-12-06,2020-12-06T23:00:00Z,601.9152601227082,603.7370574572772,594.0650540635801,594.0650540635801
2020-12-07,2020-12-07T23:00:00Z,592.3523151262054,593.0380077425409,589.4748202761041,590.9267544837569
2020-12-08,2020-12-08T23:00:00Z,554.7001187208505,556.2182869673738,552.7052692776728,555.7591845664903
2020-12-09,2020-12-09T23:00:00Z,573.6882498149652,576.5031731379996,573.3271714741853,575.5871965532833
2020-12-10,2020-12-10T23:00:00Z,560.7057654096582,564.2288716806249,560.068010703564,563.5941139580456
2020-12-11,2020-12-11T23:00:00Z,546.414769709713,550.9804492754402,545.8502795407961,550.9319666118654
2020-12-12,2020-12-12T23:00:00Z,568.1924570032454,571.8944302843242,568.1327058280474,571.8944302843242
2020-12-13,2020-12-13T23:00:00Z,589.9265837848689,591.356671571291,587.5375547923918,587.5375547923918
2020-12-14,2020-12-14T23:00:00Z,585.6040030999424,587.9747433669236,585.5368335570009,587.5648950683762
2020-12-15,2020-12-15T23:00:00Z,589.396328500799,589.7065596054279,587.3080147093959,588.6676648190805
2020-12-16,2020-12-16T23:00:00Z,636.4592216973567,636.6403225995076,631.6155831859915,633.6852940037762
2020-12-17,2020-12-17T23:00:00Z,644.2332297859127,646.205725338184,640.3825395492169,646.205725338184
2020-12-18,2020-12-18T23:00:00Z,653.6123774268141,653.6123774268141,649.3395423136764,651.230058799061
2020-12-19,2020-12-19T23:00:00Z,659.140645537081,663.0889627964089,657.9305172999744,663.0889627964089
2020-12-20,2020-12-20T23:00:00Z,640.153102598009,640.153102598009,636.0292856675879,636.1874625116398
2020-12-21,2020-12-21T23:00:00Z,611.2448069985056,618.0468246065567,611.2448069985056,616.3327818072933
2020-12-22,2020-12-22T23:00:00Z,634.1760750303162,634.6637649125412,627.753814326751,628.5097879958942
2020-12-23,2020-12-23T23:00:00Z,587.0722730706397,591.6655569120508,585.7283942027494,585.7283942027494
2020-12-24,2020-12-24T23:00:00Z,612.8246000444663,613.79739119319,610.1342716946017,612.9092236984238
2020-12-25,2020-12-25T23:00:00Z,626.7206011177446,626.7206011177446,621.0801487604938,621.0801487604938
2020-12-26,2020-12-26T23:00:00Z,635.8585943389987,637.543410316807,632.6541124888442,632.6541124888442
2020-12-27,2020-12-27T23:00:00Z,686.3050101196862,693.8436055626727,684.0534785046417,686.1702915448378
2020-12-28,2020-12-28T23:00:00Z,731.9248296176013,732.0938300335932,724.8760784203242,724.8760784203242
2020-12-29,2020-12-29T23:00:00Z,733.736914561986,734.8354971936728,726.1092220036206,728.8832794030351
2020-12-30,2020-12-30T23:00:00Z,752.3758808117079,753.6031953029113,745.0551938422362,745.0551938422362
2020-12-31,2020-12-31T23:00:00Z,737.9222196633661,742.3649466273539,736.3377097853821,742.3649466273539
2021-01-01,2021-01-01T23:00:00Z,730.0237908474808,731.374013814268,730.0237908474808,730.3249087250631
2021-01-02,2021-01-02T23:00:00Z,775.75226891818,776.216405860059,768.3290762337607,772.6116619503756
2021-01-03,2021-01-03T23:00:00Z,988.2392341584772,1004.39340024487,984.65329328501,989.3011071218492
2021-01-04,2021-01-04T23:00:00Z,1042.8033945123016,1042.8033945123016,1005.6815102089442,1014.780195961044
2021-01-05,2021-01-05T23:00:00Z,1102.007776733138,1116.14044730171,1093.6343355383744,1111.7721151660369
2021-01-06,2021-01-06T23:00:00Z,1203.0682171796873,1203.0682171796873,1182.0117190103172,1182.0117190103172
2021-01-07,2021-01-07T23:00:00Z,1220.564904594643,1244.1765135926244,1207.429271340992,1244.1765135926244
2021-01-08,2021-01-08T23:00:00Z,1218.5482864114458,1228.9860863193014,1215.4096846912173,1218.0432647130365
2021-01-09,2021-01-09T23:00:00Z,1286.1176380427153,1292.0736990378955,1280.551579875246,1290.9911397232052
2021-01-10,2021-01-10T23:00:00Z,1266.832208603462,1276.1796224100513,1266.7705581340203,1274.4709661479303
2021-01-11,2021-01-11T23:00:00Z,1089.970095030106,1089.970095030106,1061.7432297230794,1061.7432297230794
2021-01-12,2021-01-12T23:00:00Z,1042.168990580338,1053.7648619808708,1032.208206683923,1053.7648619808708
2021-01-13,2021-01-13T23:00:00Z,1129.0406290965311,1133.1801504920468,1120.6965587279824,1120.6965587279824
2021-01-14,2021-01-14T23:00:00Z,1219.5606385936633,1219.5606385936633,1198.3541947801589,1198.3541947801589
2021-01-15,2021-01-15T23:00:00Z,1168.4690146576834,1172.7458286746926,1159.9788808620967,1165.09434943754
2021-01-16,2021-01-16T23:00:00Z,1234.7931510867982,1237.8714738145625,1224.3792911992862,1230.80011991752
2021-01-17,2021-01-17T23:00:00Z,1229.5533450891458,1251.6584391860406,1229.5533450891458,1247.1061934943953
2021-01-18,2021-01-18T23:00:00Z,1257.405018768291,1258.8268652411928,1236.3876019893644,1241.9747482674509
2021-01-19,2021-01-19T23:00:00Z,1377.2303811339564,1408.8794000793173,1377.2303811339564,1408.8794000793173
2021-01-20,2021-01-20T23:00:00Z,1383.364678793038,1383.364678793038,1325.6325705815557,1336.169827902704
2021-01-21,2021-01-21T23:00:00Z,1121.3195105534198,1151.7905229017497,1121.3195105534198,1142.6428244343344
2021-01-22,2021-01-22T23:00:00Z,1236.2910418161894,1240.1026441630406,1225.1628988220673,1225.1628988220673
2021-01-23,2021-01-23T23:00:00Z,1230.5933672538129,1237.601190463066,1228.6747184714425,1236.288346638441
2021-01-24,2021-01-24T23:00:00Z,1392.0350817597694,1392.0350817597694,1369.681859887168,1369.681859887168
2021-01-25,2021-01-25T23:00:00Z,1324.5009914837374,1337.6076449540458,1319.8513195416742,1324.8750613957295
2021-01-26,2021-01-26T23:00:00Z,1354.411557433722,1370.858833813249,1354.411557433722,1363.6025584765728
2021-01-27,2021-01-27T23:00:00Z,1253.2640438408775,1255.14681431301,1242.926846995893,1255.14681431301
2021-01-28,2021-01-28T23:00:00Z,1333.4433792099956,1353.7207129411086,1327.973913634783,1350.1967774952489
2021-01-29,2021-01-29T23:00:00Z,1382.7130035616688,1389.3317666323817,1380.9634936428763,1389.3317666323817
2021-01-30,2021-01-30T23:00:00Z,1375.712305879285,1385.866835377166,1374.7120894981097,1385.866835377166
2021-01-31,2021-01-31T23:00:00Z,1314.947665247368,1318.5527425239438,1311.9725023316623,1311.9725023316623
2021-02-01,2021-02-01T23:00:00Z,1368.226947292521,1373.8257414830944,1357.5261077394573,1357.5261077394573
2021-02-02,2021-02-02T23:00:00Z,1516.068851985148,1534.159562309527,1516.068851985148,1534.159562309527
2021-02-03,2021-02-03T23:00:00Z,1660.6482597643192,1660.6482597643192,1629.373983048203,1633.6505392821286
2021-02-04,2021-02-04T23:00:00Z,1594.8502537275365,1624.224420497335,1594.8502537275365,1624.224420497335
2021-02-05,2021-02-05T23:00:00Z,1717.685278196146,1718.9649886001837,1700.540661740287,1700.540661740287
2021-02-06,2021-02-06T23:00:00Z,1678.0431570887936,1699.2258773973206,1677.3407877210966,1699.2258773973206
2021-02-07,2021-02-07T23:00:00Z,1614.0184969950988,1618.882346584775,1600.93937940702,1600.93937940702
2021-02-08,2021-02-08T23:00:00Z,1744.2960452078996,1744.2960452078996,1707.5519611316658,1714.3968823103708
2021-02-09,2021-02-09T23:00:00Z,1765.7412206645429,1773.756633566188,1755.0226599046475,1763.260122162559
2021-02-10,2021-02-10T23:00:00Z,1741.369938414687,1753.261895061656,1740.6426593664894,1744.8641878571525
2021-02-11,2021-02-11T23:00:00Z,1783.3497339275625,1786.1737589324791,1779.7288015023332,1779.9375259456028
2021-02-12,2021-02-12T23:00:00Z,1843.239334569996,1861.1018941632196,1835.5743188694487,1847.681369017839
2021-02-13,2021-02-13T23:00:00Z,1813.6468478552256,1821.1136818329196,1813.6468478552256,1813.798509881834
2021-02-14,2021-02-14T23:00:00Z,1808.146514043333,1825.6311343336652,1805.631831553958,1825.6311343336652
2021-02-15,2021-02-15T23:00:00Z,1777.9039157887908,1804.650715471984,1777.9039157887908,1791.3717292531642
2021-02-16,2021-02-16T23:00:00Z,1781.0239648736683,1782.9863970801755,1767.138580889475,1767.138580889475
2021-02-17,2021-02-17T23:00:00Z,1842.2162430358285,1846.431585133272,1834.8228295512624,1839.6420816401303
2021-02-18,2021-02-18T23:00:00Z,1937.2566915700736,1937.728917541296,1920.065847577952,1937.728917541296
2021-02-19,2021-02-19T23:00:00Z,1961.3896830447568,1962.5516549204635,1954.315642479488,1955.7712495829437
2021-02-20,2021-02-20T23:00:00Z,1920.968791800789,1920.968791800789,1896.227206121283,1901.7906025902628
2021-02-21,2021-02-21T23:00:00Z,1937.466144488156,1939.2747310678635,1927.445492554688,1927.445492554688
2021-02-22,2021-02-22T23:00:00Z,1777.9415729771742,1787.3239675241844,1753.780391385379,1780.3143873476768
2021-02-23,2021-02-23T23:00:00Z,1558.86278612602,1573.0544224753603,1551.3216545017208,1567.7655469967667
2021-02-24,2021-02-24T23:00:00Z,1620.519864634092,1622.8022793599218,1592.9911210439002,1592.9911210439002
2021-02-25,2021-02-25T23:00:00Z,1468.7737260410645,1524.86488094138,1468.7737260410645,1524.834855015779
2021-02-26,2021-02-26T23:00:00Z,1440.6856497157703,1446.093597871862,1427.271893709461,1427.271893709461
2021-02-27,2021-02-27T23:00:00Z,1467.3802788560586,1482.3407039719457,1435.1652871598344,1482.3407039719457
2021-02-28,2021-02-28T23:00:00Z,1413.902956952862,1441.847385413173,1413.902956952862,1421.665549371795
2021-03-01,2021-03-01T23:00:00Z,1567.6945563516658,1567.6945563516658,1547.977992736122,1547.977992736122
2021-03-02,2021-03-02T23:00:00Z,1491.555220076664,1493.415852492535,1483.8020618738071,1484.48652927973
2021-03-03,2021-03-03T23:00:00Z,1578.9614591764025,1598.1904192141708,1578.9614591764025,1586.2495514870177
2021-03-04,2021-03-04T23:00:00Z,1541.3152332970424,1545.9719410369703,1530.1250347259302,1531.7906856511463
2021-03-05,2021-03-05T23:00:00Z,1533.0179802018524,1539.9875959410751,1529.0125924982722,1538.600567462983
2021-03-06,2021-03-06T23:00:00Z,1658.0976543583458,1668.5713486632594,1656.9777995766126,1668.5713486632594
2021-03-07,2021-03-07T23:00:00Z,1729.8294333198062,1729.8294333198062,1679.2817080062423,1679.2817080062423
2021-03-08,2021-03-08T23:00:00Z,1834.6286771710004,1834.8607459729956,1786.2108568648005,1786.2108568648005
2021-03-09,2021-03-09T23:00:00Z,1865.282107626696,1865.282107626696,1841.1997569679424,1844.4742652492173
2021-03-10,2021-03-10T23:00:00Z,1802.507593983889,1830.7704727769908,1797.351572687893,1830.7704727769908
2021-03-11,2021-03-11T23:00:00Z,1823.8343765086345,1836.6728167408376,1823.8343765086345,1829.5037577474611
2021-03-12,2021-03-12T23:00:00Z,1767.9674144467413,1772.0286955305014,1759.5631454295033,1759.5631454295033
2021-03-13,2021-03-13T23:00:00Z,1923.719013729232,1936.4704024252128,1919.572296342033,1919.572296342033
2021-03-14,2021-03-14T23:00:00Z,1865.030497482543,1890.9170660562152,1865.030497482543,1881.7897785441453
2021-03-15,2021-03-15T23:00:00Z,1788.759362219521,1807.0119475314789,1788.3390196084229,1788.3390196084229
2021-03-16,2021-03-16T23:00:00Z,1794.6105562486057,1797.969083914163,1788.7510114544075,1790.1625431215357
2021-03-17,2021-03-17T23:00:00Z,1820.0491071467536,1822.4196910046085,1816.0737001384027,1818.9765780219225
2021-03-18,2021-03-18T23:00:00Z,1782.5132475382777,1789.1793900411749,1774.551567090451,1782.0401436627403
2021-03-19,2021-03-19T23:00:00Z,1815.8453550839668,1829.4734305657796,1815.8453550839668,1829.4734305657796
2021-03-20,2021-03-20T23:00:00Z,1816.3419507339388,1836.8991276152385,1816.3419507339388,1836.8991276152385
2021-03-21,2021-03-21T23:00:00Z,1787.7938407860977,1796.2092059138984,1785.9430120663103,1791.9891392018003
2021-03-22,2021-03-22T23:00:00Z,1692.5675251725809,1706.925470443664,1692.5675251725809,1700.022750655426
2021-03-23,2021-03-23T23:00:00Z,1682.112369973045,1682.4557725828097,1674.455298170261,1674.455298170261
2021-03-24,2021-03-24T23:00:00Z,1593.4134566987852,1603.061171388984,1589.5071343248335,1592.2511794151455
2021-03-25,2021-03-25T23:00:00Z,1595.359191996056,1598.465344465921,1593.5175029884706,1593.5175029884706
2021-03-26,2021-03-26T23:00:00Z,1702.8420195728506,1702.8420195728506,1686.1688161457146,1686.1688161457146
2021-03-27,2021-03-27T23:00:00Z,1718.651338731084,1726.5251578100012,1718.1361542866634,1726.5251578100012
2021-03-28,2021-03-28T23:00:00Z,1692.1297955851794,1692.1297955851794,1687.23536095758,1688.4490930739146
2021-03-29,2021-03-29T23:00:00Z,1821.6259484654047,1821.6259484654047,1804.2947302468672,1816.3862929760403
2021-03-30,2021-03-30T23:00:00Z,1846.968568001686,1847.8351308280628,1843.8004536519693,1844.763627520633
2021-03-31,2021-03-31T23:00:00Z,1917.8114036064223,1927.6140790332,1912.7639148845792,1912.7639148845792
2021-04-01,2021-04-01T23:00:00Z,1978.705126210288,1985.076804305546,1978.705126210288,1980.005004601905
2021-04-02,2021-04-02T23:00:00Z,2141.9423844575726,2151.595700042993,2120.514183917566,2120.514183917566
2021-04-03,2021-04-03T23:00:00Z,2030.510946925199,2062.1274668216247,2030.510946925199,2053.1602318034497
2021-04-04,2021-04-04T23:00:00Z,2093.4276648050263,2096.1246314018254,2083.785160895597,2083.785160895597
2021-04-05,2021-04-05T23:00:00Z,2103.047831984532,2116.1634831290385,2090.427470801252,2116.1634831290385
2021-04-06,2021-04-06T23:00:00Z,2121.2959075333592,2126.8158543127247,2115.76753549131,2119.642506783772
2021-04-07,2021-04-07T23:00:00Z,1977.176218397504,2016.325842417695,1977.176218397504,2012.1948295119169
2021-04-08,2021-04-08T23:00:00Z,2089.484751833823,2090.8336502717625,2072.0016559959186,2072.0016559959186
2021-04-09,2021-04-09T23:00:00Z,2072.10887563052,2074.3537124750687,2063.923604386771,2068.08390042801
2021-04-10,2021-04-10T23:00:00Z,2135.942200695291,2139.456166671215,2118.97719700561,2118.97719700561
2021-04-11,2021-04-11T23:00:00Z,2157.5751721837146,2157.5751721837146,2146.6605804731025,2150.325487312877
2021-04-12,2021-04-12T23:00:00Z,2142.890455338853,2151.497087425784,2142.6584288367385,2151.497087425784
2021-04-13,2021-04-13T23:00:00Z,2302.334456715042,2303.2790262316234,2288.923061209819,2288.923061209819
2021-04-14,2021-04-14T23:00:00Z,2428.981621987838,2446.743933416424,2422.837711870559,2435.467607090716
2021-04-15,2021-04-15T23:00:00Z,2517.5167246495043,2538.5135124599333,2513.706471147344,2533.92043428227
2021-04-16,2021-04-16T23:00:00Z,2431.9267781297804,2437.264694391263,2427.016680198953,2427.016680198953
2021-04-17,2021-04-17T23:00:00Z,2353.859995292735,2406.2319392637496,2353.859995292735,2402.937680545744
2021-04-18,2021-04-18T23:00:00Z,2231.9650181261595,2246.503969395965,2231.9650181261595,2240.219224801187
2021-04-19,2021-04-19T23:00:00Z,2160.856607337525,2195.96755058421,2158.4915905610064,2195.96755058421
2021-04-20,2021-04-20T23:00:00Z,2326.8452418144984,2333.816075272995,2315.6646174042025,2319.79329396148
2021-04-21,2021-04-21T23:00:00Z,2358.584975811589,2377.7705303755106,2347.381291911128,2364.115010155361
2021-04-22,2021-04-22T23:00:00Z,2410.002403409707,2440.469574010059,2402.897619702132,2402.897619702132
2021-04-23,2021-04-23T23:00:00Z,2363.381748866547,2363.381748866547,2316.1767041248618,2316.1767041248618
2021-04-24,2021-04-24T23:00:00Z,2209.4546887090505,2257.775238881736,2209.4546887090505,2240.0590362278804
2021-04-25,2021-04-25T23:00:00Z,2313.706930483997,2313.706930483997,2266.841606059652,2272.5258944430752
2021-04-26,2021-04-26T23:00:00Z,2536.337402373935,2536.337402373935,2505.8841927357007,2505.8841927357007
2021-04-27,2021-04-27T23:00:00Z,2660.6425546111204,2660.6425546111204,2613.015048565568,2613.015048565568
2021-04-28,2021-04-28T23:00:00Z,2745.4402022718627,2747.7260268745667,2715.334355825184,2715.334355825184
2021-04-29,2021-04-29T23:00:00Z,2756.198033840405,2768.270957660179,2755.3972165493187,2767.345465660512
2021-04-30,2021-04-30T23:00:00Z,2772.8009892300843,2772.9940227497423,2748.9283615341865,2749.837814961687
2021-05-01,2021-05-01T23:00:00Z,2944.8803199555864,2948.455374928553,2935.2728004924684,2935.2728004924684
2021-05-02,2021-05-02T23:00:00Z,2952.509999326968,2954.0022456445245,2943.638109212884,2944.9346838403208
2021-05-03,2021-05-03T23:00:00Z,3431.0861398113125,3448.5105802151893,3373.9588425596653,3373.9588425596653
2021-05-04,2021-05-04T23:00:00Z,3253.6294700082085,3318.1744044030984,3243.14881715855,3293.884600024864
2021-05-05,2021-05-05T23:00:00Z,3522.7831897794463,3534.110814823902,3512.337066731595,3534.110814823902
2021-05-06,2021-05-06T23:00:00Z,3495.3172811753425,3531.2900778647786,3493.730656156621,3531.2900778647786
2021-05-07,2021-05-07T23:00:00Z,3487.489825528675,3488.6723046574416,3443.189093553264,3443.189093553264
2021-05-08,2021-05-08T23:00:00Z,3903.095491899569,3903.095491899569,3853.184265143879,3887.2889814314094
2021-05-09,2021-05-09T23:00:00Z,3932.359245839279,3932.359245839279,3887.401992928656,3899.6817734482174
2021-05-10,2021-05-10T23:00:00Z,3954.032923953041,4012.815249355915,3913.862293600979,4012.815249355915
2021-05-11,2021-05-11T23:00:00Z,4172.762067896819,4172.762067896819,4130.8905925881945,4138.941530686246
2021-05-12,2021-05-12T23:00:00Z,3824.914014872668,4196.987372447645,3824.914014872668,4196.987372447645
2021-05-13,2021-05-13T23:00:00Z,3720.355828346937,3720.355828346937,3630.490533866336,3634.4100786614026
2021-05-14,2021-05-14T23:00:00Z,4073.193627869382,4096.0364034644335,4067.566591789799,4067.566591789799
2021-05-15,2021-05-15T23:00:00Z,3651.8498787422063,3751.785764539596,3651.8498787422063,3751.785764539596
2021-05-16,2021-05-16T23:00:00Z,3582.3280545424686,3582.3280545424686,3522.1897187480117,3529.34166536286
2021-05-17,2021-05-17T23:00:00Z,3266.303717969903,3315.19919784106,3208.8430178308085,3230.895586078708
2021-05-18,2021-05-18T23:00:00Z,3387.144737036667,3395.8935008983094,3337.869102604187,3363.318892951848
2021-05-19,2021-05-19T23:00:00Z,2478.940031741143,2668.8526885619485,2478.940031741143,2668.8526885619485
2021-05-20,2021-05-20T23:00:00Z,2762.411406879282,2851.855072079016,2753.989499688332,2851.855072079016
2021-05-21,2021-05-21T23:00:00Z,2420.7955513992883,2425.899839555236,2361.889449512505,2380.3551717883965
2021-05-22,2021-05-22T23:00:00Z,2304.8957676012533,2374.96411713614,2304.8957676012533,2339.380496078452
2021-05-23,2021-05-23T23:00:00Z,2116.929035415545,2116.929035415545,2065.777864377912,2065.777864377912
2021-05-24,2021-05-24T23:00:00Z,2637.3037720963,2648.309814945643,2590.1205491045557,2591.0671162967737
2021-05-25,2021-05-25T23:00:00Z,2685.6641539854813,2718.871441087117,2679.253131964853,2718.871441087117
2021-05-26,2021-05-26T23:00:00Z,2874.237881098022,2878.2893330752527,2829.139132287685,2844.3247440770183
2021-05-27,2021-05-27T23:00:00Z,2746.627295506364,2774.738344770768,2731.451200612038,2757.989800386531
2021-05-28,2021-05-28T23:00:00Z,2423.025797652984,2427.2345836562104,2389.31748411742,2389.31748411742
2021-05-29,2021-05-29T23:00:00Z,2280.496833886856,2320.36700326096,2254.813797828077,2272.889321493031
2021-05-30,2021-05-30T23:00:00Z,2388.539443105202,2415.7328148670067,2386.4571851384408,2410.5892642654358
2021-05-31,2021-05-31T23:00:00Z,2707.951956088878,2711.8144784943474,2646.853390098161,2646.853390098161
2021-06-01,2021-06-01T23:00:00Z,2627.4067453408734,2643.9171128041758,2586.3881400667888,2586.3881400667888
2021-06-02,2021-06-02T23:00:00Z,2716.82732780024,2720.69432031387,2694.419158620974,2699.3098150939504
2021-06-03,2021-06-03T23:00:00Z,2856.51062185417,2870.1076620746776,2835.9352131365904,2835.9352131365904
2021-06-04,2021-06-04T23:00:00Z,2693.3397251038978,2724.545807021824,2668.6078378864163,2719.361122732546
2021-06-05,2021-06-05T23:00:00Z,2624.7370662877734,2624.7370662877734,2576.6870563656844,2576.6870563656844
2021-06-06,2021-06-06T23:00:00Z,2710.1428884904203,2710.1428884904203,2699.0719361688966,2699.0719361688966
2021-06-07,2021-06-07T23:00:00Z,2591.9954747374263,2632.367346232315,2586.30917124224,2624.6235226091567
2021-06-08,2021-06-08T23:00:00Z,2516.7989711812656,2539.4381790362518,2516.7989711812656,2528.2081787702286
2021-06-09,2021-06-09T23:00:00Z,2606.671122486486,2610.219425807863,2595.038195342181,2595.038195342181
2021-06-10,2021-06-10T23:00:00Z,2472.0757678698888,2496.7948517104387,2472.0757678698888,2496.7948517104387
2021-06-11,2021-06-11T23:00:00Z,2351.5521195540578,2360.859299205024,2331.2532092478746,2360.859299205024
2021-06-12,2021-06-12T23:00:00Z,2373.9284828591617,2394.822201605956,2373.9284828591617,2385.0775089485805
2021-06-13,2021-06-13T23:00:00Z,2507.408018217261,2518.963142181857,2495.750318208219,2518.963142181857
2021-06-14,2021-06-14T23:00:00Z,2581.2670486710467,2583.6441445729924,2555.876019602544,2555.876019602544
2021-06-15,2021-06-15T23:00:00Z,2550.300253733806,2562.5647324941165,2550.300253733806,2554.4684627071347
2021-06-16,2021-06-16T23:00:00Z,2362.0163030037643,2388.4616311668383,2354.3505434280883,2388.4616311668383
2021-06-17,2021-06-17T23:00:00Z,2375.14937338809,2376.595619463761,2359.838488614692,2360.186942948914
2021-06-18,2021-06-18T23:00:00Z,2228.8258559078718,2237.3971915530747,2206.40439694666,2220.228003077404
2021-06-19,2021-06-19T23:00:00Z,2181.335161388077,2190.846490122805,2171.381511934049,2181.4008771754616
2021-06-20,2021-06-20T23:00:00Z,2245.30879185414,2256.292950733536,2236.659362804478,2256.292950733536
2021-06-21,2021-06-21T23:00:00Z,1888.9695237292613,1926.154665455629,1871.3629336907916,1871.3629336907916
2021-06-22,2021-06-22T23:00:00Z,1874.5844045672077,1894.8584630003909,1854.966649244493,1894.8584630003909
2021-06-23,2021-06-23T23:00:00Z,1969.3653129755417,1972.79524329049,1940.0278895855708,1948.196053138354
2021-06-24,2021-06-24T23:00:00Z,1986.4102948066216,1994.6459028039612,1980.5418335088737,1980.5418335088737
2021-06-25,2021-06-25T23:00:00Z,1815.8552850107665,1828.406605568156,1804.9952223081907,1808.1826119733307
2021-06-26,2021-06-26T23:00:00Z,1816.242839773938,1816.242839773938,1787.9875554977846,1791.098886309817
2021-06-27,2021-06-27T23:00:00Z,1976.3160671135277,1976.3160671135277,1944.2008123769217,1953.0588944003969
2021-06-28,2021-06-28T23:00:00Z,2078.1212333652848,2090.8852622255663,2068.851682113216,2090.8852622255663
2021-06-29,2021-06-29T23:00:00Z,2162.8823430141933,2180.183841481696,2162.8823430141933,2173.0606794029845
2021-06-30,2021-06-30T23:00:00Z,2271.5059145167315,2277.2348421747097,2259.1523218716675,2260.0171843919898
2021-07-01,2021-07-01T23:00:00Z,2112.2228982983606,2129.461123216365,2107.7963970556484,2129.461123216365
2021-07-02,2021-07-02T23:00:00Z,2150.6691698110326,2155.166966578932,2142.3232472360773,2154.84302717177
2021-07-03,2021-07-03T23:00:00Z,2227.4561391031134,2227.4561391031134,2196.317980746063,2204.7013200867714
2021-07-04,2021-07-04T23:00:00Z,2322.007220351853,2333.129375890542,2304.348372122493,2304.348372122493
2021-07-05,2021-07-05T23:00:00Z,2202.8725271049248,2242.2576886552124,2202.8725271049248,2232.211265666469
2021-07-06,2021-07-06T23:00:00Z,2321.5012132782517,2321.5012132782517,2307.8240636394053,2307.8240636394053
2021-07-07,2021-07-07T23:00:00Z,2312.346675509589,2325.030998256372,2312.346675509589,2321.9917516127807
2021-07-08,2021-07-08T23:00:00Z,2120.8178897569364,2124.44201459594,2107.222832405356,2107.222832405356
2021-07-09,2021-07-09T23:00:00Z,2152.1770599202923,2165.649715968352,2152.1770599202923,2165.649715968352
2021-07-10,2021-07-10T23:00:00Z,2110.621774153243,2124.433960290592,2110.621774153243,2116.764404697048
2021-07-11,2021-07-11T23:00:00Z,2139.91154340058,2148.60331027794,2137.201578245148,2148.60331027794
2021-07-12,2021-07-12T23:00:00Z,2037.722570658634,2037.722570658634,2031.097432819136,2037.08187059562
2021-07-13,2021-07-13T23:00:00Z,1936.3490362046173,1948.783148345981,1933.8937881573409,1934.2760347497497
2021-07-14,2021-07-14T23:00:00Z,1993.0222396645588,2005.1281058455709,1990.1660351949645,2005.1281058455709
2021-07-15,2021-07-15T23:00:00Z,1905.2688121479437,1926.985063333549,1903.9010748297608,1926.985063333549
2021-07-16,2021-07-16T23:00:00Z,1881.194878723408,1884.5586733591635,1873.8853114503304,1882.374763722684
2021-07-17,2021-07-17T23:00:00Z,1899.612042146177,1899.612042146177,1894.570940053162,1894.570940053162
2021-07-18,2021-07-18T23:00:00Z,1898.4102349994948,1902.2237455085944,1884.039120937411,1887.827191297913
2021-07-19,2021-07-19T23:00:00Z,1818.9427541554487,1828.3095724475727,1818.9427541554487,1822.8999977823808
2021-07-20,2021-07-20T23:00:00Z,1789.0088103222256,1789.0088103222256,1772.6237695823115,1772.6237695823115
2021-07-21,2021-07-21T23:00:00Z,1989.645187820273,1990.6970810174316,1976.2890646402325,1980.69797973296
2021-07-22,2021-07-22T23:00:00Z,2023.440254840369,2026.1215555220888,2003.317157329055,2003.454196789031
2021-07-23,2021-07-23T23:00:00Z,2126.240798280001,2126.240798280001,2086.3384474608874,2086.3384474608874
