,date,close,high,low,open,NVT
709,2019-02-08,119.13680347,119.13680347,117.72803254,117.740811401,48.72128672302654
710,2019-02-09,119.496049939,119.542964827,119.197599292,119.197599292,91.37149905143916
711,2019-02-10,124.809730896,124.846799886,121.72156145,121.72156145,72.40650584884874
712,2019-02-11,121.323365233,121.682992671,121.323365233,121.546039681,54.902392917127806
713,2019-02-12,122.547867988,122.686101569,121.951326515,122.019463607,68.15606910401908
714,2019-02-13,122.511082676,122.57489592,122.179882348,122.423792202,58.34893278233792
715,2019-02-14,121.569625589,121.880557407,121.569625589,121.879581822,62.93143683585296
716,2019-02-15,122.189181285,122.195180545,121.79583465,122.086539758,66.10044060278452
717,2019-02-16,123.349261489,123.938142209,123.137513279,123.783551119,97.2307748436392
718,2019-02-17,133.896985201,134.280861914,133.351527898,133.351527898,59.86139268491881
719,2019-02-18,146.164044877,146.275950034,144.70280525,144.70280525,34.94160276758268
720,2019-02-19,145.222831437,146.589465033,145.14736114,146.452721914,37.961876233748455
721,2019-02-20,149.519950761,149.519950761,147.647298966,147.647298966,47.26102557700044
722,2019-02-21,146.015182893,146.015182893,145.245274113,145.269080942,49.04526908511444
723,2019-02-22,149.009434173,149.1340876,148.864981943,148.911545273,49.74826739385448
724,2019-02-23,158.683704085,158.826717794,158.544532043,158.813838002,68.6120350645629
725,2019-02-24,136.649094002,139.878260515,136.649094002,139.877377442,36.63548099800016
726,2019-02-25,139.83897197,140.630901206,139.837557066,140.569791389,28.50213380677613
727,2019-02-26,137.995084732,138.041198892,137.685814672,137.838942363,55.81190237852408
728,2019-02-27,136.196094308,136.310602028,133.245118166,133.245118166,35.96506969386207
729,2019-02-28,136.844406444,137.393200317,136.567197366,136.567197366,44.800946189840445
730,2019-03-01,136.438554491,137.627972621,136.438554491,137.627972621,56.64582342787544
731,2019-03-02,134.327180174,134.410046131,133.832141998,133.832141998,70.7425149607459
732,2019-03-03,132.313169113,132.925058627,131.385124085,132.63701832,61.91309123995572
733,2019-03-04,127.364331959,127.533434608,126.780393684,126.973115258,41.88781322127039
734,2019-03-05,137.620251019,137.620251019,136.591417566,136.608688319,45.10467670471483
735,2019-03-06,138.857441967,139.19659517,138.803975455,138.815223369,48.0557015141065
736,2019-03-07,138.031145142,138.814166986,137.911933562,138.814166986,49.5272995937102
737,2019-03-08,135.044353941,135.044353941,134.225816844,134.304364506,43.70314151136922
738,2019-03-09,137.808118746,138.132713636,137.792113361,137.804443625,57.69727967638071
739,2019-03-10,137.015999277,137.38647012,136.964803011,137.38647012,61.19530350695179
740,2019-03-11,133.869574892,134.510685715,133.869574892,134.322443697,42.6118350322534
741,2019-03-12,134.490596991,134.75586526,134.348400153,134.399601091,44.50766395794076
742,2019-03-13,133.239737804,133.417369927,133.035657049,133.317748853,51.037733650266745
743,2019-03-14,133.607434397,133.689536072,133.418729687,133.619613423,46.111629355686304
744,2019-03-15,137.518207638,137.797462968,137.199730694,137.259306409,48.15264388185794
745,2019-03-16,142.468429821,142.737966345,142.468429821,142.549915249,54.71386349091591
746,2019-03-17,140.10509231,140.343126633,140.000276603,140.178131647,60.20686889432637
747,2019-03-18,139.517196478,139.685583224,139.224011163,139.532793519,40.673433537953976
748,2019-03-19,140.415609063,140.557605313,140.223136621,140.557605313,55.491021335906446
749,2019-03-20,140.609674662,140.900755542,140.417510767,140.667546081,36.52011242637172
750,2019-03-21,136.625501899,136.931153717,136.546102366,136.774832697,42.432013779984366
751,2019-03-22,137.261185678,137.736015959,137.261185678,137.474108471,50.79056801101091
752,2019-03-23,138.226263575,138.378439136,138.002279134,138.002279134,41.14518012495884
753,2019-03-24,136.921384372,137.156596498,136.806924077,136.829667845,59.42524998270618
754,2019-03-25,135.031027518,135.238962828,134.727003116,134.727003116,36.91843351394237
755,2019-03-26,135.460352857,135.460352857,135.185414483,135.205871909,41.4186057462657
756,2019-03-27,140.988157542,141.100213084,139.887021047,139.887021047,45.937629931170434
757,2019-03-28,139.416477555,139.576890911,138.425164637,139.478589688,45.26604941869408
758,2019-03-29,142.497417117,142.497417117,140.680304299,141.436251313,40.85733662903756
759,2019-03-30,143.2,143.31,143.1,143.17,41.86749795219882
760,2019-03-31,142.59,142.6,142.38,142.58,49.20179208770249
761,2019-04-01,141.855874502,142.079593519,141.822016997,142.079593519,43.18336614379199
762,2019-04-02,164.164677646,165.202974418,161.608921667,161.608921667,25.723837678889566
763,2019-04-03,161.431760954,163.630226596,157.322144075,163.630226596,25.386541966864623
764,2019-04-04,158.020007672,158.532289671,157.895410451,157.895410451,36.34556610130888
765,2019-04-05,165.511239539,165.936658541,165.191926398,165.910070913,39.23874166674255
766,2019-04-06,165.977241502,166.234836607,165.297208988,165.732192442,56.54056943513233
767,2019-04-07,174.449669098,174.786730259,172.529274881,173.355534003,43.926314882425785
768,2019-04-08,180.222129093,180.452517179,179.39239532,179.970365789,27.848334345987386
769,2019-04-09,176.067842046,176.565547559,175.899104973,176.195189642,31.51903043391576
770,2019-04-10,177.342765317,177.674084114,177.029042257,177.029042257,37.11997495018444
771,2019-04-11,165.335212304,165.944551422,165.186771082,165.324226631,35.93032422017181
772,2019-04-12,164.622854706,165.663139027,164.622854706,165.663139027,42.02330303521434
773,2019-04-13,164.476088004,164.735359834,164.251768636,164.251768636,68.21826900568908
774,2019-04-14,167.897474089,168.504682758,167.637093633,168.405739077,61.10311418027395
775,2019-04-15,161.523423858,161.981528724,161.421966428,161.569325619,41.41490206082261
776,2019-04-16,167.58660173,167.629668908,166.578506287,166.578506287,47.68579218666009
777,2019-04-17,166.950761576,166.950761576,166.318096224,166.624747316,47.4708820626649
778,2019-04-18,173.814032352,173.814032352,172.839733027,172.839733027,40.17942346443976
779,2019-04-19,173.708441176,173.866508358,173.142708568,173.142708568,45.87167495875544
780,2019-04-20,173.751265406,173.751265406,172.694348676,172.843552556,56.36026358937743
781,2019-04-21,170.046521769,170.287030635,169.659538359,170.045224082,52.73557318540546
782,2019-04-22,171.874669558,172.667086333,171.679679233,172.667086333,44.00417959106836
783,2019-04-23,171.447798826,172.230268827,171.214118105,172.138318065,38.55712064653834
784,2019-04-24,165.82609059,165.92316126,165.043353378,165.555279427,30.454016663505936
785,2019-04-25,154.459399951,155.135727094,154.374575697,155.135727094,33.53946563839327
786,2019-04-26,156.347087281,156.35259029,155.862130195,156.35259029,23.398457401287377
787,2019-04-27,158.43493242,159.121335058,158.43493242,159.121335058,55.319358223603686
788,2019-04-28,157.29507397,157.534907882,157.1981385,157.534907882,45.4495775466447
789,2019-04-29,155.201995458,155.503409026,154.766520252,154.88521867,34.39709400817316
790,2019-04-30,162.166037089,162.352953999,161.973099949,162.352953999,35.73944880951196
791,2019-05-01,160.818344256,160.827109215,160.09745903,160.09745903,40.48093959569349
792,2019-05-02,162.122791335,162.519436923,162.122791335,162.287598238,50.41565193069362
793,2019-05-03,167.952408601,168.24145324,167.613488502,168.24145324,41.91669249094561
794,2019-05-04,164.026580539,164.958590407,163.716619379,164.763129919,53.45210365320562
795,2019-05-05,163.450697022,163.867527714,163.450697022,163.867527714,56.91528437829011
796,2019-05-06,172.653208017,174.395174098,172.653208017,174.395174098,35.37584043089442
797,2019-05-07,169.798657365,175.297661349,169.798657365,174.669900826,31.32711659205172
798,2019-05-08,170.948168196,171.885597698,170.377530272,171.77316297,33.89938519516016
799,2019-05-09,170.289301603,170.989473399,170.289301603,170.687449825,37.45568369392479
800,2019-05-10,173.142739021,174.049578817,173.077286841,174.049578817,37.179036269543566
801,2019-05-11,194.304341538,202.927001905,194.304341538,199.394899102,23.59077516309803
802,2019-05-12,187.325322672,187.325322672,185.488797287,186.473994562,37.086048250467535
803,2019-05-13,196.846276938,197.319656998,194.882133918,197.319656998,27.69720658269486
804,2019-05-14,217.148571659,217.572651906,215.822193741,216.353253739,30.415459879116305
805,2019-05-15,247.153065441,247.271459407,244.479225517,244.810004186,24.312629053298533
806,2019-05-16,264.010023118,264.010023118,260.461518185,261.737597357,15.107806969635485
807,2019-05-17,243.764593413,243.764593413,237.684496828,237.684496828,23.05704101049808
808,2019-05-18,234.595229584,235.956072624,234.346796659,235.956072624,46.56056035713372
809,2019-05-19,261.292219263,263.208630629,261.292219263,263.067602567,44.57942318586569
810,2019-05-20,251.864416688,251.907322843,250.289703039,250.289703039,33.68051019636812
811,2019-05-21,255.215875873,256.985667732,255.21248376,255.771703864,37.44927262216542
812,2019-05-22,244.698911619,246.491197248,244.698911619,246.491197248,37.045088322087565
813,2019-05-23,245.98708954,246.579761043,245.235628969,246.10261581,34.48107906504818
814,2019-05-24,249.694050205,250.87114402,248.790270161,250.87114402,42.840998641362496
815,2019-05-25,251.72479506,253.044787787,251.307846214,252.902435155,57.1154003927059
816,2019-05-26,267.141883996,268.147394438,265.726837778,265.726837778,43.66699480508506
817,2019-05-27,272.590497231,273.721341779,269.492056145,269.492056145,33.21457769353612
818,2019-05-28,271.779066098,271.795241334,271.100685531,271.775046826,41.56564597107735
819,2019-05-29,269.424294887,271.445479977,269.214140687,270.950579007,28.278795722944857
820,2019-05-30,255.957574148,255.993416511,253.701014063,254.30379905,29.143364325579103
821,2019-05-31,268.08368852,268.248788406,263.082055408,263.082055408,30.748974225844123
822,2019-06-01,265.278693717,268.316006679,265.278693717,268.031149826,57.04765836111392
823,2019-06-02,270.452646949,270.735278732,269.546999065,269.546999065,67.04357469372056
824,2019-06-03,252.771650598,259.511581118,251.26219115,259.511581118,37.00022072470308
825,2019-06-04,241.075335035,241.075335035,239.094169074,239.863767886,32.42532717197242
826,2019-06-05,247.150339916,247.609459266,246.924351991,247.239401899,31.093034179201872
827,2019-06-06,249.460296747,249.732131775,244.273020231,244.273020231,52.24809851535977
828,2019-06-07,251.540526538,252.495829652,251.146837293,251.619843666,52.12953418886321
829,2019-06-08,245.636313387,246.671786967,244.928505552,246.362841607,84.21030940633948
830,2019-06-09,233.018834294,233.018834294,230.124078733,230.810528106,59.03956361782644
831,2019-06-10,247.262383405,247.604416179,244.776464312,244.776464312,42.72951403737857
832,2019-06-11,245.579735457,247.260086953,245.579735457,246.219154052,48.4764643934864
833,2019-06-12,260.322137124,260.322137124,256.173696006,256.899517257,43.54422815145114
834,2019-06-13,255.988814823,257.171936346,255.953872334,256.750613588,39.11265531359577
835,2019-06-14,264.424055267,265.371384942,263.924096959,264.221313812,39.124493600143126
836,2019-06-15,268.821898321,269.570485523,268.581488028,268.871795985,42.95782246763204
837,2019-06-16,269.55915494,271.322157168,269.55915494,271.003525138,46.29465444983375
838,2019-06-17,274.474551563,275.399318872,273.518110021,274.381450393,45.52094732628339
839,2019-06-18,265.028339971,265.028339971,263.90767884,264.058797283,37.20703270124408
840,2019-06-19,269.43949716,269.43949716,269.074653479,269.326129599,35.6015971602035
841,2019-06-20,271.765006637,272.60328811,271.588529117,271.588529117,45.54921165423202
842,2019-06-21,294.204101213,294.999278045,292.086552334,292.086552334,35.2478325420983
843,2019-06-22,310.091743918,310.091743918,302.607871556,302.607871556,37.87017593136736
844,2019-06-23,307.838026648,309.626026299,307.127719409,309.626026299,49.88026099156326
845,2019-06-24,310.1541002,310.421460623,309.069105779,309.069105779,42.28306527433331
846,2019-06-25,317.966676229,317.966676229,315.896193648,316.031847955,37.08761360497897
847,2019-06-26,336.865441841,337.830165397,329.866046064,329.866046064,28.67990612843164
848,2019-06-27,293.39693676,298.788388615,292.998713618,297.928277522,29.183603310528405
849,2019-06-28,310.477601859,311.845883904,310.477601859,310.527288152,39.696068830120176
850,2019-06-29,322.043557024,322.043557024,313.914579918,313.914579918,41.634788261703
851,2019-06-30,291.537279728,295.309686802,291.537279728,293.607139901,54.33359068564379
852,2019-07-01,293.720991704,294.201540664,289.740023137,289.740023137,43.69391311009912
853,2019-07-02,291.48931763,293.744104807,290.374733866,292.857414617,46.31183593247124
854,2019-07-03,303.118237075,303.268125284,300.477107243,301.306731507,51.726421142254914
855,2019-07-04,284.419759824,293.894304363,283.0857819,293.390878708,61.29533489987972
856,2019-07-05,287.977912549,288.530114822,286.844649187,288.530114822,65.47395733517254
857,2019-07-06,287.50457021,287.68992241,286.877833951,287.145496181,93.44518610590914
858,2019-07-07,305.762739828,306.242326052,304.884655618,305.699407537,74.6444098581763
859,2019-07-08,313.155962663,314.207529804,312.894254337,313.565557492,60.29286542796736
860,2019-07-09,308.676663691,309.884081007,308.676663691,308.678684603,25.12448997077891
861,2019-07-10,290.08617397,290.421236032,289.271619651,290.421236032,43.123882493698645
862,2019-07-11,268.409199266,269.217783871,266.826537387,268.679610185,28.729444125485188
863,2019-07-12,276.238417002,277.165477895,275.517979625,275.517979625,57.66946651648773
864,2019-07-13,269.602418716,269.650421734,267.684944758,267.684944758,103.41206393803574
865,2019-07-14,228.207559806,237.038477748,228.207559806,237.038477748,48.68112129521941
866,2019-07-15,230.046370364,234.3149602,230.046370364,234.3149602,35.218387768557385
867,2019-07-16,199.511592732,200.595907506,197.583859613,200.301997154,42.01559250496933
868,2019-07-17,211.513291556,212.374500988,210.95671024,212.374500988,38.46656150690106
869,2019-07-18,226.544170564,228.992876838,224.322687346,224.322687346,44.70097268507764
870,2019-07-19,221.229610426,221.778186539,220.96049021,220.96049021,54.12674119484881
871,2019-07-20,228.964925795,234.051588361,228.964925795,232.804992436,77.66953904868944
872,2019-07-21,225.701062015,225.952375665,224.841803388,224.841803388,96.54749599036484
873,2019-07-22,217.56327561,217.661641461,216.836723059,216.836723059,65.18172373757074
874,2019-07-23,212.784438449,216.360465294,212.304196879,216.360465294,68.41241104504498
875,2019-07-24,217.167579978,217.535432639,215.325410357,215.325410357,68.51373815146414
876,2019-07-25,219.689534556,220.660373995,219.689534556,220.158076491,64.84670383821106
877,2019-07-26,219.698711164,219.898359472,218.755794114,218.755794114,42.0741182139006
878,2019-07-27,207.23111882,207.691617356,206.949213273,207.185789167,93.08215356699378
879,2019-07-28,211.003912498,211.917151434,208.203213081,208.290440983,109.83070512720803
880,2019-07-29,211.22528386,211.929673691,210.94822142,211.734217272,62.5724956945945
881,2019-07-30,210.455524789,211.165454585,210.455524789,211.051024237,62.40010419889285
882,2019-07-31,218.654145766,218.654145766,216.857574316,216.857574316,64.01248638351687
883,2019-08-01,217.808443355,218.01061982,217.576457535,217.977520764,36.820505604822834
884,2019-08-02,217.871561739,217.948939897,217.576199934,217.738728962,55.966245520192906
885,2019-08-03,222.490335375,222.932749175,222.430734345,222.624264351,85.4065219048897
886,2019-08-04,222.66972669,222.722711889,222.284376509,222.722711889,110.69856986376402
887,2019-08-05,234.215027081,234.215027081,232.710819677,233.30524549,37.950229304111936
888,2019-08-06,226.020649952,226.020649952,224.219953889,224.374082289,47.20642809770678
889,2019-08-07,226.391007833,226.897982785,226.359489089,226.435790961,60.39952450495519
890,2019-08-08,220.941859044,220.941859044,219.089667186,219.089667186,49.798151249023874
891,2019-08-09,210.48891334,210.5369023,209.432838157,209.432838157,57.513948637968944
892,2019-08-10,206.733534292,206.972702618,206.66096594,206.66096594,78.39503208347725
893,2019-08-11,216.092871768,216.092871768,215.198446997,215.198446997,90.4867685074251
894,2019-08-12,211.288063961,211.288063961,210.957759755,211.149123407,70.86667451055375
895,2019-08-13,208.603990803,209.68687096,207.599770856,207.599770856,65.18058327228977
896,2019-08-14,186.683509034,190.338812693,186.470163743,190.338812693,47.30750113574192
897,2019-08-15,188.644251454,189.321975129,187.548622013,188.302800461,41.187114002741815
898,2019-08-16,185.531660166,186.274999364,185.531660166,186.138036388,52.27541934006322
899,2019-08-17,185.841101073,186.401272681,185.429899296,186.401272681,87.56593687035513
900,2019-08-18,194.556030003,194.744587418,194.455381453,194.478071839,86.8228007768736
901,2019-08-19,202.813142758,203.499864946,201.797521254,201.797521254,62.7225188859146
902,2019-08-20,196.621696337,198.358209315,196.621696337,198.358209315,44.63902859854742
903,2019-08-21,186.941237586,186.941237586,184.756216012,185.279263423,60.398166585038574
904,2019-08-22,191.106870651,193.44155481,191.086290326,193.44155481,59.86794078782792
905,2019-08-23,194.671637602,194.920001257,194.297721673,194.443742404,59.5405923474837
906,2019-08-24,191.234781691,191.591809757,191.09441962,191.117107948,85.63934691617305
907,2019-08-25,186.73555531,186.9830657,186.500750885,186.500750885,88.02834010122866
908,2019-08-26,188.950058002,189.304929009,188.521758223,188.521758223,57.64758394662178
909,2019-08-27,187.495500936,187.661568939,186.314840989,186.314840989,67.03747421181754
910,2019-08-28,173.958692454,174.924107362,173.934238114,174.501992118,56.80686831163099
911,2019-08-29,169.489281525,169.523806581,169.169036682,169.523806581,53.28085916204329
912,2019-08-30,168.887899484,169.386206177,168.83836883,169.355957343,53.09268316152974
913,2019-08-31,172.458407973,173.035078623,172.436356119,173.035078623,43.66079254991725
914,2019-09-01,171.697601256,172.320057475,171.58331672,172.320057475,88.6026901161796
915,2019-09-02,178.357750076,178.438532501,178.110873286,178.379240911,60.37708865810402
916,2019-09-03,179.491989042,181.271093478,179.380936162,181.271093478,41.65767978471298
917,2019-09-04,175.966277315,175.974655784,175.387381096,175.59261049,56.85475287434772
918,2019-09-05,174.172218831,175.167026493,174.172218831,175.032313301,64.2632956959862
919,2019-09-06,169.955274874,170.06465445,169.595511009,169.811971799,59.2962602172408
920,2019-09-07,178.282587325,178.590491588,178.188324433,178.444713715,56.71354517393112
921,2019-09-08,181.362484764,181.863369189,181.362484764,181.548188465,69.50632779766592
922,2019-09-09,181.212841424,182.395976948,181.212841424,182.352945527,55.68056721662055
923,2019-09-10,179.839500008,179.844447312,179.265716613,179.520509752,72.75802382605885
924,2019-09-11,178.803768356,179.363789048,178.505355978,179.317655853,57.943638317651775
925,2019-09-12,180.975581433,181.345510184,180.901227467,181.345510184,69.41874650633127
926,2019-09-13,181.321574158,181.321574158,180.890133829,180.97560139,55.28423997324319
927,2019-09-14,188.068433417,188.263204917,187.382093858,187.382093858,91.2787896628035
928,2019-09-15,189.689334763,190.01547857,188.953965011,188.953965011,81.83471677144637
929,2019-09-16,197.114754867,197.114754867,196.631306218,196.812204762,46.26620800536805
930,2019-09-17,208.050603082,210.931697728,208.050603082,210.931697728,44.77672973275429
931,2019-09-18,211.247234001,212.220351296,211.247234001,211.99019377,41.2921754610407
932,2019-09-19,221.069630368,222.297994089,220.895278903,221.008642992,55.50798724232686
933,2019-09-20,217.89737946,218.312747323,215.340132697,215.340132697,57.824671970525074
934,2019-09-21,215.486560186,216.345275309,215.486560186,216.345275309,102.83171863737812
935,2019-09-22,211.71320384,211.731341165,210.164638419,210.329536107,102.2014636697822
936,2019-09-23,201.842085557,202.97952438,201.842085557,202.282600653,60.52835588035259
937,2019-09-24,168.133570556,171.669624231,168.133570556,170.416814448,32.54732477179656
938,2019-09-25,170.756919315,170.937701233,169.741087288,170.463764552,38.970770641973566
939,2019-09-26,166.651699935,167.32674963,166.651699935,167.027294194,39.27512799238881
940,2019-09-27,174.680832614,174.94534764,173.219924062,173.219924062,49.6532878727166
941,2019-09-28,174.612745399,174.7794662,173.811961981,174.04173108,67.66289917849946
942,2019-09-29,170.461352821,171.867833561,170.461352821,171.867833561,84.56373294131096
943,2019-09-30,180.209117089,180.209117089,177.85020633,177.940467483,41.13845729147352
944,2019-10-01,177.224053284,178.022874393,177.115777062,177.83147153,63.66779066740106
945,2019-10-02,180.703709132,180.726312351,179.007119539,179.007119539,86.94766956010594
946,2019-10-03,175.238429153,176.18420795,175.238429153,175.394243875,107.84982130162524
947,2019-10-04,176.946323748,177.072215265,176.677049251,177.004638027,96.33018887934762
948,2019-10-05,176.364384214,176.77997828,175.959346051,176.016025656,125.75221021434976
949,2019-10-06,172.940341536,172.969923161,171.835040489,172.46190649,112.8875573183695
950,2019-10-07,181.11335695,182.265535282,181.11335695,182.12416804,76.47064450726185
951,2019-10-08,182.036297684,182.036297684,180.943529716,181.256546754,65.81160266734715
952,2019-10-09,193.191075753,194.213869044,193.175752126,193.272316502,58.56976682100069
953,2019-10-10,191.846811475,192.340676857,191.518963398,192.340676857,74.4179530791098
954,2019-10-11,182.604288023,183.073226479,182.604288023,182.912343831,73.58185503205657
955,2019-10-12,181.056447081,181.493603724,181.056447081,181.400229919,88.64176834153892
956,2019-10-13,182.083495916,182.629495696,182.083495916,182.423960237,132.86327756425027
957,2019-10-14,186.872588512,186.872588512,186.545087849,186.739258534,51.98706270414572
958,2019-10-15,181.471916383,181.471916383,180.330568479,180.387440474,80.8196402328058
959,2019-10-16,176.362785971,176.689685284,175.758406945,175.758406945,73.12985276028779
960,2019-10-17,178.071425435,178.071425435,177.335827393,177.335827393,90.15940361707
961,2019-10-18,173.541724812,174.454632697,173.434587226,174.454632697,71.40905672245474
962,2019-10-19,172.860830719,172.909921055,172.395201067,172.557898265,123.40280707232168
963,2019-10-20,175.410043647,175.590828317,175.250667475,175.308177536,90.67723809321784
964,2019-10-21,174.852357791,174.852357791,174.52035131,174.624556705,79.88786979519847
965,2019-10-22,172.303522145,172.874124998,172.274345133,172.874124998,80.73071511815289
966,2019-10-23,162.143422884,162.143422884,160.399941738,160.467426519,42.503986763863466
967,2019-10-24,162.217619287,162.671162216,162.04261052,162.261398358,43.871232637528266
968,2019-10-25,181.337652418,181.378289707,180.069413476,180.069413476,54.85490914462059
969,2019-10-26,179.917880732,179.917880732,177.763997854,177.763997854,46.82899216535475
970,2019-10-27,184.530714606,185.392427449,184.187768983,185.131238119,89.44205786200331
971,2019-10-28,183.120816778,184.35216643,183.043568754,184.257364078,34.68769544077965
972,2019-10-29,190.250187996,191.700821126,189.650762053,191.66513454,54.78119478530685
973,2019-10-30,184.744717566,184.9607882,184.437458281,184.763666022,62.38315892601914
974,2019-10-31,183.877280297,183.877280297,182.587950151,182.728638998,63.28256297890635
975,2019-11-01,184.004118254,184.085970762,183.791674641,184.018441772,77.47495586184876
976,2019-11-02,183.883702306,183.883702306,183.594217272,183.859115823,115.7978083633748
977,2019-11-03,182.359857834,182.974597564,182.359857834,182.801777604,102.90172551448026
978,2019-11-04,186.302107244,186.305349683,185.848437518,185.848437518,60.64291439645503
979,2019-11-05,189.646986416,189.646986416,189.118402895,189.118402895,48.31581036908672
980,2019-11-06,191.601674658,191.921142174,191.123932323,191.123932323,80.3564597303157
981,2019-11-07,188.063813072,188.445250506,187.852539209,188.388826227,93.59638722540004
982,2019-11-08,184.342278048,185.063297722,184.342278048,184.855744082,75.42404200874061
983,2019-11-09,184.995862553,185.387334955,184.973346007,185.317372793,128.74756487399517
984,2019-11-10,189.506018916,190.28984097,189.472578443,190.28984097,135.452916616319
985,2019-11-11,185.467192469,186.361577334,185.086316684,186.361577334,87.71552570744772
986,2019-11-12,186.806669492,186.806669492,186.544104617,186.629987563,64.75219163707816
987,2019-11-13,188.270737414,188.820713235,187.825574828,187.825574828,83.80653391920403
988,2019-11-14,186.030890359,186.568754805,185.94496308,185.94496308,96.28890334686592
989,2019-11-15,180.481435003,180.965793412,180.411413163,180.832220114,73.01360092766973
990,2019-11-16,183.345429803,183.584639483,182.953188576,183.162342847,128.02987336293938
991,2019-11-17,185.076448697,186.944384104,185.076448697,186.944384104,138.03080069430683
992,2019-11-18,180.590707251,180.77773563,180.299253344,180.489879404,78.28124371359608
993,2019-11-19,177.409965005,177.807432536,177.31747008,177.638054488,74.72565389595235
994,2019-11-20,175.725765575,175.96427582,175.394037006,175.96427582,81.97963274474536
995,2019-11-21,161.468648087,161.506394799,161.127101254,161.200484527,56.5715221239738
996,2019-11-22,150.417251571,150.417251571,149.149966934,150.125782101,32.453859205993666
997,2019-11-23,153.370203317,153.688538932,153.178871821,153.404200625,88.14306574442884
998,2019-11-24,143.64622225,145.640214382,143.64622225,145.640214382,103.19170661237656
999,2019-11-25,146.484395085,147.177663431,146.256540614,147.177663431,37.494899976313015
1000,2019-11-26,149.021107438,149.146130154,148.796993966,149.029137937,80.85104250014805
1001,2019-11-27,153.10251769,153.81295846,153.10251769,153.607291564,48.40265954131463
1002,2019-11-28,151.619062919,152.696086144,151.091123923,152.696086144,52.96040902222581
1003,2019-11-29,155.238607864,155.238607864,154.411449638,154.411449638,78.68999656978967
1004,2019-11-30,152.518148003,152.755235144,151.886385031,152.13724957,83.2869289577459
1005,2019-12-01,151.21880949,151.767917413,151.09748855,151.438937581,130.5456260026964
1006,2019-12-02,149.096359064,149.451717856,148.818423951,149.181407777,63.603830000615936
1007,2019-12-03,148.046942632,148.215935116,147.814167062,148.215935116,85.81973028332821
1008,2019-12-04,146.726540709,146.919623717,146.381513966,146.381513966,78.13373569761978
1009,2019-12-05,149.29013001,149.606038765,149.17232589,149.17232589,79.23971200985436
1010,2019-12-06,149.065628679,149.251076015,148.973381789,149.223571204,77.28863103155994
1011,2019-12-07,148.774303044,149.095573699,148.651685635,149.058570477,144.51432850431402
1012,2019-12-08,151.325352635,151.601209815,151.2371112,151.425088466,196.4229516716384
1013,2019-12-09,148.286043828,148.436471581,147.977800818,148.017977093,95.37738928992113
1014,2019-12-10,146.194778851,146.390510512,146.143659266,146.281914432,70.06314403522492
1015,2019-12-11,143.624785892,143.624785892,143.483135102,143.565526176,122.40902474854222
1016,2019-12-12,145.571027071,145.622627315,145.310247041,145.310247041,92.34153549026895
1017,2019-12-13,144.931356412,144.931356412,144.719996573,144.842199887,99.80812902801836
1018,2019-12-14,142.865000022,143.087595329,142.774879273,143.087595329,136.76200462296015
1019,2019-12-15,143.087686866,143.17506581,142.355072073,143.052813934,167.76160637177185
1020,2019-12-16,133.736848711,133.736848711,132.992300511,133.386325535,70.06629339364387
1021,2019-12-17,121.87711509,122.055504038,121.395078124,121.398407735,40.906149690917765
1022,2019-12-18,132.889674687,133.244592379,131.774866183,132.558226758,35.55308729232252
1023,2019-12-19,129.339643454,129.339643454,128.431511733,128.431511733,33.34999649069651
1024,2019-12-20,129.117422858,129.158305846,128.94602362,129.060126151,80.45577747369967
1025,2019-12-21,128.104759973,128.354936753,127.978181672,128.206321427,128.90587072135028
1026,2019-12-22,132.438041341,132.491739195,132.257459887,132.294864607,135.13282407941065
1027,2019-12-23,128.607145015,128.607145015,127.976872485,128.07317629,60.28180989957928
1028,2019-12-24,128.953188461,129.466073432,128.953188461,129.363649812,90.05476239089805
1029,2019-12-25,126.655141402,126.655141402,126.243078766,126.589264355,74.88334636843774
1030,2019-12-26,126.396280778,126.415473217,126.098499237,126.133430463,93.7923030091023
1031,2019-12-27,127.299775325,127.733848578,127.154140136,127.436109364,86.74673306534714
1032,2019-12-28,128.331605522,128.770980882,128.307847784,128.455709726,110.56765951995035
1033,2019-12-29,134.68619526,136.616025106,134.68619526,136.356007681,107.1300345140245
1034,2019-12-30,132.680650164,133.414180991,132.610466095,133.242889591,75.01789660808372
1035,2019-12-31,129.620485266,129.679998831,129.42926922,129.613515669,52.6441033720237
1036,2020-01-01,130.656490958,130.656490958,130.10748301,130.539140732,177.1331659686426
1037,2020-01-02,127.42471839,127.686050554,127.041293655,127.041293655,97.76462557567191
1038,2020-01-03,134.157550565,134.447924951,133.269925068,133.269925068,58.95645817588456
1039,2020-01-04,135.084416539,135.229815252,134.8292416,134.964048834,96.43966197995408
1040,2020-01-05,136.244924857,136.274423673,135.737238856,136.118992406,121.47139579862528
1041,2020-01-06,144.177875525,144.303642152,143.379380578,143.379380578,66.54367039107356
1042,2020-01-07,143.700847337,143.852875459,142.743853919,142.743853919,77.8857627358243
1043,2020-01-08,141.397891359,141.487948273,140.219742255,140.314248588,56.40974056258358
1044,2020-01-09,138.945096491,138.945096491,137.882875887,138.607344745,81.6220524821333
1045,2020-01-10,143.963781218,143.963781218,142.632400183,142.698503182,82.87766325630189
1046,2020-01-11,142.962436783,143.512018985,142.962436783,143.428225157,80.90570906249697
1047,2020-01-12,145.723579189,145.792065579,145.370935103,145.792065579,110.00790763349224
1048,2020-01-13,144.407381631,144.519872029,144.385752365,144.403712224,76.35486137567807
